,val_loss,val_acc,loss,acc
0,0.3219254951051106,0.8916141863172719,0.40248698541386563,0.8752840909090909
1,0.25590071546140397,0.9134902220749088,0.13071962273256346,0.9566761363636364
2,0.2652345545883798,0.9211136891346401,0.07257732221941379,0.978125
3,0.26785494130318394,0.9237653298175686,0.050029046837748455,0.9850852272727273
4,0.2908936013913052,0.9227709645935744,0.03045581932793456,0.9907670454545454
5,0.2862704325915568,0.9158104077292706,0.040331263892056254,0.9889914772727273
6,0.5156512198007221,0.8372555519122338,0.09828196943271905,0.9711647727272728
7,0.3013821513912794,0.9141531322703363,0.08497258512811227,0.9747159090909091
8,0.257068845572152,0.93072588664236,0.047340867976361715,0.9865056818181818
9,0.27846007711906323,0.9333775273450448,0.02759231118358333,0.9926136363636363
10,0.2981349273362834,0.9317202519058667,0.021497095286031255,0.99453125
11,0.2915982798625983,0.931720251925623,0.01947039605054835,0.9955255681818181
12,0.307181200759907,0.9214451441829632,0.033345301016445526,0.9917613636363637
13,0.3152350071233592,0.9141531322900925,0.061739537357987664,0.98359375
14,0.3585517729972426,0.8959231024393784,0.051307174254378134,0.9840909090909091
15,0.31011844068056577,0.92243950944647,0.03976860314565287,0.9878551136363637
16,0.30467216503078826,0.9187935035000346,0.02996736556788991,0.9918323863636364
17,0.2940579890898612,0.9254226052567467,0.015425719359667378,0.9965909090909091
18,0.27212805121550054,0.9386808087504143,0.007464285277555147,0.9986505681818182
19,0.28739926702027135,0.9380178985944994,0.00630276510723475,0.9991477272727273
20,0.29638260748352513,0.9419953596287703,0.0007571199612853392,0.9999289772727272
21,0.32010445279370636,0.9400066291017567,0.0005168327426707202,0.9998579545454546
22,0.3209577504063737,0.9403380841895923,0.001248971786480979,0.9998579545454546
23,0.3137118361539054,0.9426582698044415,0.0005690811286016965,0.9998579545454546
24,0.3216787421087514,0.9426582698044415,7.902812891519384e-05,1.0
25,0.3290328485264579,0.9436526350679483,4.8168038942590516e-05,1.0
26,0.33415969271789453,0.9423268147561185,3.6000514654171474e-05,1.0
27,0.3406549375065913,0.9426582698439541,2.9343415574410093e-05,1.0
28,0.34399201899006304,0.943321179999869,2.3499661068109907e-05,1.0
29,0.34851115914774744,0.9433211799801127,1.8984266506033072e-05,1.0
30,0.3517311192582212,0.9429897249120334,1.7039059957824066e-05,1.0
31,0.35531391183153305,0.9429897249120334,1.4164491202253968e-05,1.0
32,0.35895548988423687,0.9426582698044415,1.1949957304709228e-05,1.0
33,0.3619131801414088,0.9429897248922771,9.785411713313475e-06,1.0
34,0.36529136965616815,0.9429897248922771,9.24467842651211e-06,1.0
35,0.3675351948402084,0.9433211799801127,7.643909020771389e-06,1.0
36,0.371509411819032,0.9429897248922771,6.96503276665019e-06,1.0
37,0.3753038267211425,0.9426582698044415,5.994054729605771e-06,1.0
38,0.3776574754383061,0.9429897249120334,4.91096686852705e-06,1.0
39,0.37998399585923953,0.9426582698044415,4.335697565238661e-06,1.0
40,0.3830467977894135,0.9436526351074608,4.072305810351199e-06,1.0
41,0.38605752866869536,0.9429897249120334,3.528017771776087e-06,1.0
42,0.3887002318504831,0.943321179999869,3.220235342641073e-06,1.0
43,0.3911343301635617,0.9433211799801127,2.920905122685078e-06,1.0
44,0.3929912759090521,0.9429897249120334,2.74173691691844e-06,1.0
45,0.3947144521954125,0.9443155452633758,2.469782890557326e-06,1.0
46,0.3977716237005312,0.9429897248922771,2.083587233414619e-06,1.0
47,0.4005135741762836,0.9433211799801127,1.9247174355479564e-06,1.0
48,0.40356752995061407,0.9429897248922771,1.7558999923556422e-06,1.0
49,0.4053951990517473,0.9429897249317897,1.5471838919852002e-06,1.0
50,0.4078295546422386,0.9439840901557839,1.4602405638118977e-06,1.0
51,0.41102679717864743,0.9446470003314551,1.369270754284199e-06,1.0
52,0.41253471540464326,0.9443155452633758,1.1962576590721339e-06,1.0
53,0.41475634676190376,0.9436526350877046,1.1418273376503665e-06,1.0
54,0.4176183406351252,0.9439840901557839,1.0681461382298287e-06,1.0
55,0.41970918293284454,0.9446470003314551,9.63754421108702e-07,1.0
56,0.422466723905871,0.9443155452436195,8.977074248729299e-07,1.0
57,0.42470630065600135,0.9446470003314551,8.24108418452273e-07,1.0
58,0.4266685182371454,0.9446470003314551,8.201621987134124e-07,1.0
59,0.42956221403346023,0.9446470003314551,7.642080519913592e-07,1.0
60,0.43263433194531836,0.9446470003314551,7.544190879116286e-07,1.0
61,0.43490708949038687,0.9443155452436195,7.111981708683082e-07,1.0
62,0.4368580505869268,0.9443155452633758,6.67469633826427e-07,1.0
63,0.43881622777806867,0.9446470003314551,6.572313664450617e-07,1.0
64,0.4414137950748018,0.9436526351074608,6.283881266323409e-07,1.0
65,0.4438405071505903,0.9436526350679483,6.038182394005079e-07,1.0
66,0.44619614914768896,0.9436526350679483,5.854796440148262e-07,1.0
67,0.44816172248531067,0.9439840901557839,5.60012367404025e-07,1.0
68,0.45043264677637573,0.9439840901755402,5.62238340700622e-07,1.0
69,0.45309728582938813,0.9439840901755402,5.297698971224402e-07,1.0
70,0.45566287100374364,0.9436526350679483,5.267470507936361e-07,1.0
71,0.45689560971255233,0.9436526350679483,5.179082356996581e-07,1.0
72,0.45889800618874,0.9436526350679483,5.051237792486063e-07,1.0
73,0.4611504360425935,0.9439840901755402,5.066053696302995e-07,1.0
74,0.4625409903192447,0.9443155452436195,4.964286043735393e-07,1.0
75,0.4642941166059657,0.9443155452436195,4.929658111698452e-07,1.0
76,0.4656847381101842,0.9439840901755402,4.878858707580878e-07,1.0
77,0.4687882450625009,0.9436526351074608,4.781408718331063e-07,1.0
78,0.4703372083085734,0.9436526350679483,4.759988349498847e-07,1.0
79,0.47242735742283903,0.9436526350679483,4.777260106049074e-07,1.0
