train_loss	val_loss	acc	acc_loss
1.1902939119122244	0.9472423013488623	0.5088778409090909	0.6158435532775667
0.8192855555902828	0.7135231213080476	0.6901988636363636	0.7272124627310589
0.643100249089978	0.6121919648632294	0.7622869318181819	0.7663241631549282
0.5294884458184242	0.5181141546972152	0.8106534090909091	0.7991382167716274
0.444173140688376	0.45545338250802847	0.8421875	0.8392442824392473
0.37979412945834073	0.41579599527874883	0.8674715909090909	0.8465362943716305
0.32525920231233946	0.37514726610661026	0.8855823863636364	0.8647663242025885
0.2925378841432658	0.35021317730212315	0.8973011363636364	0.8697381505596349
0.2505587162619287	0.33279929401703057	0.91484375	0.8766987073449137
0.22424318207935853	0.3214708298820117	0.9235795454545455	0.8866423599799816
0.19711073423651132	0.306441333225163	0.9318181818181818	0.8856479947362311
0.17895044338974087	0.3043762912734834	0.940127840909091	0.888631090487239
0.16147642961957237	0.29230132674070475	0.9464488636363636	0.8939343718926086
0.14454241036014123	0.2883926856871429	0.9525568181818181	0.8965860125952934
0.13288587343625047	0.2905936110758568	0.955752840909091	0.8945972821077923
0.11479018742049282	0.2795781959829877	0.9640625	0.9008949287766687
0.11450890008021485	0.27184644494579846	0.9619318181818182	0.902883659283926
0.10090235806154933	0.27747233909390245	0.9673295454545454	0.9038780245276765
0.09511986431581053	0.26338227168787465	0.9673295454545454	0.9105071263041448
0.08253850384869359	0.25896498856493105	0.9762073863636364	0.9171362280411004
