train_loss	val_loss	acc	acc_loss
0.49590913194193326	0.6285141303086632	0.8317265556529361	0.7831423895253683
0.4774137067021663	0.6281351127132847	0.8448729185134459	0.7839607200333802
0.4655893010073435	0.6182509928014976	0.8485539000980902	0.7847790508340502
0.46503219067475754	0.6153316020770471	0.8506573181524285	0.7880523731587561
0.4541781827089141	0.6096048516552108	0.8529360210446283	0.7872340425531915
0.4321557378763697	0.6013768302633408	0.8643295354951797	0.7986906710310966
0.43639652374854326	0.6067177703552278	0.8576687116877851	0.7913256954834621
0.4315055317726185	0.5953255876191509	0.860823838748397	0.7937806873977087
0.4126523690512053	0.5887680136630656	0.8678352322733057	0.8003273323397785
0.4126209001025017	0.5862749926197158	0.8706397896581946	0.7962356793119553
0.39279429649282815	0.5841582361151466	0.8750219106151805	0.7978723404255319
0.3917374976782502	0.5775065641795359	0.872392638078601	0.8036006546644845
0.39050498472087536	0.5788118857798912	0.8734443470848745	0.8003273321446732
0.38827031364208975	0.5786537445118306	0.8751971954425942	0.79623567911685
0.37582129983396306	0.5718275133014311	0.8802804557614741	0.7978723403279793
0.36569260647169444	0.5660505455273849	0.8864154250866274	0.8011456628477905
0.36559295771834516	0.5639369435084042	0.8886941279683794	0.8011456629453431
0.3531591828040759	0.5592288116386401	0.8946538124556713	0.8076923075947551
0.35069488762868906	0.5571296120431342	0.8965819456617002	0.8109656302121189
0.34651083684510875	0.5563680226205804	0.8913234005363023	0.8101472995090017
0.33172424422033414	0.549272950025315	0.8979842243750402	0.8117839606225783
0.340806185514858	0.5421115374604145	0.8972830850131464	0.8166939442559662
0.32760706410190704	0.5471716438299701	0.8955302366345311	0.8158756136504015
0.3251766049553698	0.5432700831839379	0.901840490797546	0.8216039280844594
0.3151740935943714	0.5424484276927629	0.906923751105978	0.8199672666782248
0.30445961683701256	0.545676602767064	0.9116564417491347	0.8150572830448369
0.3010759775101564	0.534470790341716	0.9083260298297658	0.817512275056636
0.2919105081574944	0.5408780479684789	0.9158632778578114	0.8158756136504015
0.28642330223483853	0.5350855690367678	0.9218229623137598	0.8175122748615309
0.2906267691870513	0.5405632579385161	0.9135845749551638	0.8191489361702128
0.28560234044958477	0.5297460156064572	0.9170902717123942	0.8248772503116127
0.2817913567831807	0.528460781039661	0.9204206836213155	0.8175122748615309
0.2766131207307737	0.5269782170531403	0.9228746713513768	0.8183306055646481
0.27326678440405755	0.5241767154387679	0.9181419807186678	0.8232405892468123
0.27448072909890925	0.515218647919388	0.9219982471620691	0.8248772505067179
0.2554883995043615	0.5270256071356041	0.9291849255248394	0.8199672666782248
0.2538788459783683	0.5155855492367096	0.9307624890446976	0.8232405891004834
0.25208383696210895	0.5148958819880228	0.9295354951901148	0.8314238952536824
0.24824408947585655	0.5163595624231473	0.9330411919473452	0.8224222584949188
0.24745952211170213	0.5122675911787099	0.9288343558282208	0.8265139116202946
0.23242313451248758	0.5184215571603291	0.9370727432077125	0.8207855972837894
0.23210827795940464	0.5291771223911872	0.9356704645048204	0.8240589198036007
0.2305564568922459	0.5204533901913077	0.9390008764450849	0.8216039279869067
0.22958578607369473	0.5123314117058599	0.9361963190288527	0.8256955809171773
0.2275303414210638	0.509276666442228	0.9395267309377738	0.8322422259567998
0.22508852688708292	0.5046908494493575	0.9386503067693618	0.8273322421283066
0.2247068783909892	0.5084241909110605	0.937248028045574	0.8289689035345411
0.22286611927589964	0.5029031808949922	0.9411042944994232	0.8330605565623644
0.20975749730071303	0.510691803381603	0.9461875547765118	0.8265139116202946
0.21222129114148494	0.5032163005803884	0.9425065731918676	0.828968903339436
0.20814693338196075	0.5068869018613219	0.9440841367535169	0.8363338787895178
0.208121276371945	0.5145411415303007	0.9468886941593013	0.8256955809171773
0.20483280293623884	0.5146387870104926	0.9454864154355135	0.8273322422258592
0.198787004027212	0.5082335329680123	0.9491673970201577	0.8306055645505652
0.19131377119437107	0.5029384021673187	0.9540753724907283	0.8322422259567998
0.18635952261380204	0.5012585868519379	0.9521472392742515	0.8281505727338713
