train_loss	val_loss	acc	acc_loss
0.3965193195776506	0.4793650723072643	0.8691761363636363	0.8445475638248606
0.3767513444477862	0.4780406161456223	0.8749289772727272	0.8452104740202881
0.3740267572077838	0.4637500664276677	0.8782670454545455	0.8521710308450794
0.3656014208766547	0.46277368113640566	0.87890625	0.8571428571626134
0.3528166071257808	0.45853030532450323	0.8877130681818182	0.8558170367915148
0.3458959078246897	0.4533870795338526	0.8890625	0.856479946967186
0.3495464490218596	0.451722692546364	0.8858664772727273	0.8584686775534683
0.3360522404990413	0.44656306166877247	0.8901278409090909	0.8601259529333776
0.33147796243429184	0.4457639114678716	0.8921875	0.8601259529333776
0.322090028158643	0.43362544750116266	0.8975852272727273	0.8687437852368594
0.32438285635276276	0.4368704535291809	0.8954545454545455	0.8634405038314897
0.3115366860546849	0.43540598692623717	0.9020596590909091	0.8647663242025885
0.30815938846631485	0.4280794262688485	0.9049005681818182	0.8700696055882018
0.30238150893287224	0.4279840782378579	0.9055397727272727	0.8700696056474705
0.3024292718280445	0.4260701167591368	0.9071732954545455	0.8710639708319523
0.2924864655191248	0.41997041661671386	0.9091619318181818	0.8700696055684455
0.29086747724901546	0.41691018755087444	0.9080965909090909	0.872721246330399
0.2816823827272112	0.41666501229533226	0.9127130681818182	0.8707325157441167
0.2815176928585226	0.41335770573725084	0.9116477272727272	0.8760357971692425
0.27387443760579283	0.4149829134824144	0.9134943181818181	0.8763672522768343
0.27159402736208654	0.4076668983822356	0.9168323863636364	0.8757043420814069
0.26374542753804814	0.41441314619801317	0.9186079545454545	0.8757043420616506
0.2604355107654225	0.4070554159613765	0.9213068181818181	0.877361617520585
0.2547996092249047	0.40347554362053345	0.9212357954545455	0.8780245277160124
0.24840799715708603	0.40150314877177057	0.9247869318181818	0.8800132582035134
0.248533299903978	0.3985316529302041	0.9227982954545455	0.8783559827643355
0.24914243018085305	0.4006611939901187	0.9246448863636364	0.8766987073251574
0.23689641986380924	0.4007005977599005	0.9296164772727272	0.8786874378719273
0.2377673413604498	0.3941040631058914	0.9279829545454545	0.8810076234670202
0.23293812999671157	0.4003010391497557	0.9308948863636364	0.8783559827643355
0.2332852677526799	0.3939529284563213	0.9311079545454546	0.8826648989457108
0.22911906706338578	0.3954369666972894	0.9311079545454546	0.8829963539940338
0.22554934038357302	0.4007539437391681	0.9333096590909091	0.872058336095459
0.22221325686709448	0.4008465051492951	0.9357244318181818	0.8766987073844262
0.2181927197358825	0.3926636305399039	0.9348011363636364	0.8813390785548558
0.21289249882102013	0.38948413006588445	0.9378551136363636	0.883659264169705
0.21528415696864778	0.38897873544222794	0.9344460227272727	0.8826648989259545
0.2083860616792332	0.39188158417038466	0.9402698863636364	0.883659264169705
0.2076854876835238	0.3865690015090946	0.9413352272727272	0.8846536294332118
0.20692363852127033	0.38723994646299187	0.940625	0.8846536294332118
0.2026702535084703	0.3882236260529342	0.93984375	0.8803447133111053
0.20234631943431766	0.38810935525614415	0.9421164772727273	0.8796818031354341
0.19485572715374558	0.38413351820642916	0.9460227272727273	0.8816705336822039
0.19019363793459806	0.3844111536141457	0.9478693181818182	0.8856479946967186
0.19398471950130028	0.3830263400052137	0.9453125	0.8856479946967186
0.19028213169764388	0.3853677925997947	0.9450284090909091	0.8859794498043104
0.18779837153851986	0.38594193192045145	0.9470170454545455	0.8879681803313241
0.1823386386036873	0.38587814580339214	0.9498579545454545	0.8823334438183627
0.1796543335711414	0.3915859192293687	0.9512784090909091	0.8820019887502832
0.1870892933485183	0.38098090954734903	0.9463778409090909	0.8873052701358966
0.17809480652213097	0.38396837467245604	0.95078125	0.8829963539940338
0.17217678979716516	0.3830949039274705	0.9517755681818182	0.8873052701556529
0.17586425163529135	0.38413411016580007	0.951846590909091	0.8859794497845542
0.17512314847924493	0.37732346785613785	0.95078125	0.8879681803313241
0.1709468000991778	0.3850987673517012	0.9519176136363636	0.8816705336624476
0.16606903350488705	0.3855126277970525	0.9558238636363636	0.8859794498043104
0.1636840233071284	0.38309007959627417	0.9564630681818181	0.8856479946967186
0.1621128492734649	0.38227919592618703	0.9568181818181818	0.8873052701556529
0.15883573882959107	0.3836768312953267	0.9580255681818182	0.8843221743651325
0.15834672247821635	0.38405892671754827	0.9558948863636364	0.8892940006629102
0.15899463373829018	0.3885939662851934	0.9558238636363636	0.8833278090818694
0.15619693428955295	0.37990378294316673	0.9561079545454545	0.8889625455948308
0.15215820284052328	0.3814759270186491	0.9591619318181818	0.8876367252237322
0.1548835441808809	0.37909564331178836	0.9585227272727272	0.8869738150480609
0.1486636323346333	0.38553224459542396	0.9616477272727273	0.888631090487239
0.15042226219719107	0.3809695014959145	0.9600142045454545	0.886310904892146
0.14725306643681094	0.38095332169951607	0.9609375	0.8856479947362311
