train_loss	val_loss	acc	acc_loss
1.5956026104363528	1.5487773239039648	0.2819602272727273	0.3341067285407526
1.4862264270132237	1.412476233587306	0.36363636363636365	0.41299303945303356
1.3750598847866058	1.3102976842395984	0.41633522727272726	0.4663573086143212
1.2827231282537634	1.2308754041015528	0.4642755681818182	0.5246934040462216
1.2130466824228114	1.1725405515880034	0.5038352272727272	0.5568445476428302
1.1587136867371473	1.129038778132147	0.5321022727272727	0.5710971163703702
1.1157262008298527	1.0861997432885757	0.55390625	0.595293337755204
1.079285791516304	1.05263576730419	0.5728693181818182	0.603579714951094
1.0422036049040881	1.0208359479034899	0.5889204545454545	0.6211468346335456
1.0074788210066883	0.9885653327307166	0.6059659090909091	0.6367252237371234
0.9763842127539895	0.9594305065399691	0.6215909090909091	0.6463374213189291
0.9503555736758492	0.9348856054634143	0.6325284090909091	0.654292343466496
0.9224558478051966	0.9107720605735159	0.6433238636363636	0.6682134570864443
0.8986812049692328	0.8896831042291631	0.65390625	0.6721909181404714
0.8729544579982758	0.8705347106082968	0.6666193181818182	0.6867749420546284
0.8538099389184605	0.8481389667602971	0.6766335227272727	0.6977129599136906
0.8296664863824844	0.8283679819399449	0.6894176136363637	0.7069937023928436
0.8050731648098338	0.8103047913180546	0.7013494318181818	0.7139542592373912
0.7974771009250121	0.7942765869958376	0.70859375	0.7242293669207822
0.7767716055566615	0.7789736072235562	0.7142045454545455	0.7275439178188945
0.7588666785847057	0.7653538080134217	0.7181107954545455	0.7351673848391133
0.7400872821157629	0.749611268582469	0.7259943181818181	0.7394763010204886
0.7209648399190469	0.7359301741248849	0.7379971590909091	0.7417964866155815
0.7071085431359031	0.7241485551132997	0.7443181818181818	0.7480941333042141
0.692059736089273	0.7143499135062281	0.7520596590909091	0.7560490553529997
0.6776832262223417	0.7036282656443289	0.7566761363636364	0.760357971534375
0.6665121441537684	0.6915607320618306	0.7612926136363637	0.7649983428035859
0.651374503699216	0.6812951613389224	0.7690340909090909	0.7679814385348375
0.6403342149474404	0.6676757410045171	0.7712357954545455	0.7729532648523715
0.6269657981666652	0.6594586044816652	0.7772727272727272	0.7736161750873114
0.6204374717040495	0.6502772702023333	0.776065340909091	0.7789194564729247
0.6075901943174276	0.6438267076691137	0.7895596590909091	0.7832283726147875
0.5978625924749807	0.6359544694423676	0.7899857954545455	0.784222737858538
0.5776653776114637	0.6247453939689482	0.7966619318181818	0.7875372887171378
0.570320082523606	0.6165313346717071	0.8001420454545455	0.7898574743319869
0.5697556342590939	0.6108366431959188	0.7997869318181818	0.7935034802784223
0.5576113868843425	0.6023124710668741	0.8076704545454545	0.794166390493606
0.543871587108482	0.5941642386493676	0.8129971590909091	0.7961551210206196
0.5395888495174321	0.5875106390379184	0.8121448863636364	0.8057673185283394
0.5225538916208528	0.5798601460725533	0.8183948863636363	0.803778588021082
0.5101260628212582	0.573578993749413	0.8265625	0.8080875042024573
0.5153273692185228	0.5673904968564543	0.825	0.8107391448656297
0.5075177059932189	0.5611300360970755	0.8286931818181819	0.813059330500235
0.4953596052798358	0.5578731658405763	0.8299005681818182	0.8120649652762408
0.4880720306526531	0.5522909936404679	0.8345880681818182	0.8170367915542622
0.47777817249298093	0.5459695226473645	0.8397017045454546	0.8147166059591694
0.47385152050039986	0.53962896861578	0.8384943181818182	0.8193569771691115
0.4692720965905623	0.536480211306772	0.8405539772727273	0.8173682466223416
0.45402362563393334	0.529513604837733	0.8504261363636364	0.8216771627839606
0.4549547241492705	0.5254837403559788	0.8466619318181818	0.8279748094133245
0.4487510136582635	0.5198159237985861	0.8472301136363637	0.825323168730396
0.440372550081123	0.5171339643250485	0.8530539772727272	0.8279748094923496
0.43673679340969435	0.5121642773539411	0.8553977272727272	0.8306264501950343
0.4264676553281871	0.5074040518618594	0.8625	0.8339410010141215
0.4262469410218976	0.5040544627081847	0.8590909090909091	0.8389128273316555
0.4120459014719183	0.5001109265257754	0.8612926136363637	0.8402386476632416
0.40727244276892055	0.49656659151332677	0.864559659090909	0.8415644680343403
0.40082797353917904	0.49182317730682673	0.8680397727272727	0.8452104740202881
0.40100508603182705	0.48877216881233054	0.8681818181818182	0.8455419290686113
0.39855385984886776	0.48707472957994197	0.8708096590909091	0.842227378249524
